wavelength,value
2605.00,0.4020
2604.00,0.4018
2603.00,0.4016
2602.00,0.4014
2601.00,0.4013
2600.00,0.4011
2599.00,0.4009
2598.00,0.4008
2597.00,0.4006
2596.00,0.4003
2595.00,0.4001
2594.00,0.3999
2593.00,0.3996
2592.00,0.3993
2591.00,0.3990
2590.00,0.3987
2589.00,0.3984
2588.00,0.3980
2587.00,0.3977
2586.00,0.3974
2585.00,0.3971
2584.00,0.3967
2583.00,0.3963
2582.00,0.3960
2581.00,0.3956
2580.00,0.3952
2579.00,0.3949
2578.00,0.3945
2577.00,0.3942
2576.00,0.3939
2575.00,0.3936
2574.00,0.3933
2573.00,0.3931
2572.00,0.3928
2571.00,0.3925
2570.00,0.3923
2569.00,0.3920
2568.00,0.3918
2567.00,0.3915
2566.00,0.3913
2565.00,0.3911
2564.00,0.3909
2563.00,0.3907
2562.00,0.3904
2561.00,0.3902
2560.00,0.3899
2559.00,0.3897
2558.00,0.3894
2557.00,0.3892
2556.00,0.3889
2555.00,0.3887
2554.00,0.3886
2553.00,0.3885
2552.00,0.3882
2551.00,0.3880
2550.00,0.3878
2549.00,0.3876
2548.00,0.3874
2547.00,0.3872
2546.00,0.3870
2545.00,0.3868
2544.00,0.3866
2543.00,0.3863
2542.00,0.3861
2541.00,0.3859
2540.00,0.3857
2539.00,0.3856
2538.00,0.3855
2537.00,0.3853
2536.00,0.3852
2535.00,0.3850
2534.00,0.3847
2533.00,0.3845
2532.00,0.3842
2531.00,0.3840
2530.00,0.3838
2529.00,0.3836
2528.00,0.3834
2527.00,0.3832
2526.00,0.3830
2525.00,0.3828
2524.00,0.3826
2523.00,0.3823
2522.00,0.3821
2521.00,0.3819
2520.00,0.3817
2519.00,0.3815
2518.00,0.3813
2517.00,0.3811
2516.00,0.3809
2515.00,0.3807
2514.00,0.3805
2513.00,0.3804
2512.00,0.3802
2511.00,0.3800
2510.00,0.3798
2509.00,0.3796
2508.00,0.3794
2507.00,0.3792
2506.00,0.3790
2505.00,0.3789
2504.00,0.3787
2503.00,0.3785
2502.00,0.3784
2501.00,0.3782
2500.00,0.3779
2499.00,0.3777
2498.00,0.3775
2497.00,0.3773
2496.00,0.3772
2495.00,0.3770
2494.00,0.3769
2493.00,0.3767
2492.00,0.3765
2491.00,0.3762
2490.00,0.3760
2489.00,0.3758
2488.00,0.3757
2487.00,0.3755
2486.00,0.3754
2485.00,0.3752
2484.00,0.3750
2483.00,0.3749
2482.00,0.3747
2481.00,0.3745
2480.00,0.3743
2479.00,0.3742
2478.00,0.3740
2477.00,0.3738
2476.00,0.3736
2475.00,0.3734
2474.00,0.3732
2473.00,0.3730
2472.00,0.3728
2471.00,0.3727
2470.00,0.3725
2469.00,0.3723
2468.00,0.3722
2467.00,0.3720
2466.00,0.3719
2465.00,0.3717
2464.00,0.3715
2463.00,0.3714
2462.00,0.3712
2461.00,0.3711
2460.00,0.3709
2459.00,0.3707
2458.00,0.3705
2457.00,0.3703
2456.00,0.3701
2455.00,0.3700
2454.00,0.3698
2453.00,0.3697
2452.00,0.3695
2451.00,0.3693
2450.00,0.3691
2449.00,0.3689
2448.00,0.3687
2447.00,0.3686
2446.00,0.3685
2445.00,0.3683
2444.00,0.3682
2443.00,0.3680
2442.00,0.3677
2441.00,0.3676
2440.00,0.3674
2439.00,0.3672
2438.00,0.3671
2437.00,0.3670
2436.00,0.3669
2435.00,0.3667
2434.00,0.3666
2433.00,0.3664
2432.00,0.3663
2431.00,0.3662
2430.00,0.3661
2429.00,0.3661
2428.00,0.3659
2427.00,0.3658
2426.00,0.3656
2425.00,0.3653
2424.00,0.3651
2423.00,0.3649
2422.00,0.3647
2421.00,0.3646
2420.00,0.3644
2419.00,0.3643
2418.00,0.3642
2417.00,0.3640
2416.00,0.3639
2415.00,0.3638
2414.00,0.3637
2413.00,0.3636
2412.00,0.3634
2411.00,0.3632
2410.00,0.3631
2409.00,0.3630
2408.00,0.3628
2407.00,0.3627
2406.00,0.3625
2405.00,0.3624
2404.00,0.3623
2403.00,0.3622
2402.00,0.3621
2401.00,0.3619
2400.00,0.3618
2399.00,0.3616
2398.00,0.3615
2397.00,0.3613
2396.00,0.3611
2395.00,0.3610
2394.00,0.3608
2393.00,0.3605
2392.00,0.3603
2391.00,0.3601
2390.00,0.3599
2389.00,0.3597
2388.00,0.3595
2387.00,0.3593
2386.00,0.3591
2385.00,0.3589
2384.00,0.3587
2383.00,0.3586
2382.00,0.3584
2381.00,0.3583
2380.00,0.3582
2379.00,0.3580
2378.00,0.3578
2377.00,0.3576
2376.00,0.3573
2375.00,0.3572
2374.00,0.3571
2373.00,0.3571
2372.00,0.3570
2371.00,0.3569
2370.00,0.3568
2369.00,0.3566
2368.00,0.3563
2367.00,0.3560
2366.00,0.3557
2365.00,0.3555
2364.00,0.3553
2363.00,0.3552
2362.00,0.3552
2361.00,0.3551
2360.00,0.3551
2359.00,0.3551
2358.00,0.3551
2357.00,0.3549
2356.00,0.3547
2355.00,0.3544
2354.00,0.3542
2353.00,0.3540
2352.00,0.3539
2351.00,0.3537
2350.00,0.3536
2349.00,0.3535
2348.00,0.3534
2347.00,0.3532
2346.00,0.3531
2345.00,0.3529
2344.00,0.3528
2343.00,0.3527
2342.00,0.3527
2341.00,0.3527
2340.00,0.3526
2339.00,0.3525
2338.00,0.3522
2337.00,0.3519
2336.00,0.3515
2335.00,0.3513
2334.00,0.3512
2333.00,0.3512
2332.00,0.3511
2331.00,0.3510
2330.00,0.3509
2329.00,0.3508
2328.00,0.3506
2327.00,0.3505
2326.00,0.3503
2325.00,0.3502
2324.00,0.3500
2323.00,0.3499
2322.00,0.3498
2321.00,0.3497
2320.00,0.3496
2319.00,0.3495
2318.00,0.3494
2317.00,0.3492
2316.00,0.3491
2315.00,0.3489
2314.00,0.3487
2313.00,0.3486
2312.00,0.3485
2311.00,0.3485
2310.00,0.3484
2309.00,0.3484
2308.00,0.3482
2307.00,0.3481
2306.00,0.3480
2305.00,0.3478
2304.00,0.3477
2303.00,0.3476
2302.00,0.3475
2301.00,0.3473
2300.00,0.3472
2299.00,0.3470
2298.00,0.3468
2297.00,0.3467
2296.00,0.3466
2295.00,0.3465
2294.00,0.3464
2293.00,0.3463
2292.00,0.3462
2291.00,0.3461
2290.00,0.3460
2289.00,0.3458
2288.00,0.3456
2287.00,0.3454
2286.00,0.3453
2285.00,0.3452
2284.00,0.3451
2283.00,0.3450
2282.00,0.3449
2281.00,0.3448
2280.00,0.3447
2279.00,0.3447
2278.00,0.3445
2277.00,0.3444
2276.00,0.3443
2275.00,0.3442
2274.00,0.3442
2273.00,0.3441
2272.00,0.3440
2271.00,0.3439
2270.00,0.3437
2269.00,0.3436
2268.00,0.3436
2267.00,0.3435
2266.00,0.3435
2265.00,0.3434
2264.00,0.3433
2263.00,0.3432
2262.00,0.3431
2261.00,0.3430
2260.00,0.3429
2259.00,0.3429
2258.00,0.3428
2257.00,0.3428
2256.00,0.3427
2255.00,0.3426
2254.00,0.3425
2253.00,0.3424
2252.00,0.3424
2251.00,0.3424
2250.00,0.3423
2249.00,0.3423
2248.00,0.3422
2247.00,0.3422
2246.00,0.3421
2245.00,0.3420
2244.00,0.3419
2243.00,0.3419
2242.00,0.3418
2241.00,0.3418
2240.00,0.3417
2239.00,0.3416
2238.00,0.3415
2237.00,0.3414
2236.00,0.3414
2235.00,0.3413
2234.00,0.3412
2233.00,0.3412
2232.00,0.3411
2231.00,0.3410
2230.00,0.3409
2229.00,0.3408
2228.00,0.3408
2227.00,0.3407
2226.00,0.3406
2225.00,0.3405
2224.00,0.3404
2223.00,0.3403
2222.00,0.3402
2221.00,0.3402
2220.00,0.3402
2219.00,0.3401
2218.00,0.3400
2217.00,0.3399
2216.00,0.3398
2215.00,0.3397
2214.00,0.3396
2213.00,0.3396
2212.00,0.3395
2211.00,0.3394
2210.00,0.3394
2209.00,0.3393
2208.00,0.3392
2207.00,0.3392
2206.00,0.3391
2205.00,0.3391
2204.00,0.3390
2203.00,0.3390
2202.00,0.3390
2201.00,0.3389
2200.00,0.3389
2199.00,0.3388
2198.00,0.3388
2197.00,0.3388
2196.00,0.3387
2195.00,0.3386
2194.00,0.3385
2193.00,0.3385
2192.00,0.3384
2191.00,0.3384
2190.00,0.3384
2189.00,0.3383
2188.00,0.3383
2187.00,0.3383
2186.00,0.3382
2185.00,0.3382
2184.00,0.3382
2183.00,0.3382
2182.00,0.3381
2181.00,0.3381
2180.00,0.3381
2179.00,0.3381
2178.00,0.3381
2177.00,0.3381
2176.00,0.3380
2175.00,0.3380
2174.00,0.3380
2173.00,0.3380
2172.00,0.3380
2171.00,0.3380
2170.00,0.3380
2169.00,0.3380
2168.00,0.3381
2167.00,0.3382
2166.00,0.3382
2165.00,0.3382
2164.00,0.3382
2163.00,0.3382
2162.00,0.3381
2161.00,0.3381
2160.00,0.3381
2159.00,0.3381
2158.00,0.3381
2157.00,0.3381
2156.00,0.3381
2155.00,0.3381
2154.00,0.3381
2153.00,0.3381
2152.00,0.3381
2151.00,0.3382
2150.00,0.3382
2149.00,0.3382
2148.00,0.3382
2147.00,0.3382
2146.00,0.3383
2145.00,0.3383
2144.00,0.3383
2143.00,0.3383
2142.00,0.3383
2141.00,0.3383
2140.00,0.3383
2139.00,0.3383
2138.00,0.3383
2137.00,0.3383
2136.00,0.3382
2135.00,0.3382
2134.00,0.3382
2133.00,0.3381
2132.00,0.3380
2131.00,0.3379
2130.00,0.3378
2129.00,0.3377
2128.00,0.3376
2127.00,0.3375
2126.00,0.3374
2125.00,0.3373
2124.00,0.3372
2123.00,0.3372
2122.00,0.3371
2121.00,0.3370
2120.00,0.3368
2119.00,0.3367
2118.00,0.3366
2117.00,0.3364
2116.00,0.3363
2115.00,0.3361
2114.00,0.3360
2113.00,0.3359
2112.00,0.3357
2111.00,0.3356
2110.00,0.3355
2109.00,0.3353
2108.00,0.3351
2107.00,0.3350
2106.00,0.3349
2105.00,0.3347
2104.00,0.3346
2103.00,0.3345
2102.00,0.3343
2101.00,0.3342
2100.00,0.3341
2099.00,0.3340
2098.00,0.3338
2097.00,0.3337
2096.00,0.3335
2095.00,0.3334
2094.00,0.3333
2093.00,0.3332
2092.00,0.3331
2091.00,0.3330
2090.00,0.3329
2089.00,0.3328
2088.00,0.3327
2087.00,0.3325
2086.00,0.3324
2085.00,0.3322
2084.00,0.3321
2083.00,0.3320
2082.00,0.3319
2081.00,0.3317
2080.00,0.3316
2079.00,0.3315
2078.00,0.3313
2077.00,0.3312
2076.00,0.3310
2075.00,0.3308
2074.00,0.3306
2073.00,0.3304
2072.00,0.3303
2071.00,0.3301
2070.00,0.3300
2069.00,0.3298
2068.00,0.3296
2067.00,0.3294
2066.00,0.3293
2065.00,0.3292
2064.00,0.3291
2063.00,0.3289
2062.00,0.3288
2061.00,0.3286
2060.00,0.3285
2059.00,0.3282
2058.00,0.3280
2057.00,0.3278
2056.00,0.3276
2055.00,0.3274
2054.00,0.3273
2053.00,0.3271
2052.00,0.3269
2051.00,0.3267
2050.00,0.3264
2049.00,0.3262
2048.00,0.3260
2047.00,0.3258
2046.00,0.3256
2045.00,0.3253
2044.00,0.3250
2043.00,0.3248
2042.00,0.3245
2041.00,0.3242
2040.00,0.3239
2039.00,0.3236
2038.00,0.3233
2037.00,0.3231
2036.00,0.3228
2035.00,0.3225
2034.00,0.3222
2033.00,0.3219
2032.00,0.3216
2031.00,0.3213
2030.00,0.3210
2029.00,0.3206
2028.00,0.3202
2027.00,0.3199
2026.00,0.3196
2025.00,0.3193
2024.00,0.3190
2023.00,0.3186
2022.00,0.3183
2021.00,0.3179
2020.00,0.3175
2019.00,0.3171
2018.00,0.3167
2017.00,0.3162
2016.00,0.3157
2015.00,0.3153
2014.00,0.3149
2013.00,0.3144
2012.00,0.3139
2011.00,0.3135
2010.00,0.3130
2009.00,0.3126
2008.00,0.3121
2007.00,0.3116
2006.00,0.3111
2005.00,0.3106
2004.00,0.3101
2003.00,0.3096
2002.00,0.3092
2001.00,0.3087
2000.00,0.3082
1999.00,0.3078
1998.00,0.3074
1997.00,0.3069
1996.00,0.3065
1995.00,0.3061
1994.00,0.3057
1993.00,0.3053
1992.00,0.3048
1991.00,0.3044
1990.00,0.3040
1989.00,0.3037
1988.00,0.3033
1987.00,0.3030
1986.00,0.3026
1985.00,0.3023
1984.00,0.3020
1983.00,0.3016
1982.00,0.3013
1981.00,0.3009
1980.00,0.3006
1979.00,0.3003
1978.00,0.3000
1977.00,0.2997
1976.00,0.2994
1975.00,0.2991
1974.00,0.2988
1973.00,0.2986
1972.00,0.2983
1971.00,0.2980
1970.00,0.2977
1969.00,0.2974
1968.00,0.2972
1967.00,0.2968
1966.00,0.2965
1965.00,0.2962
1964.00,0.2959
1963.00,0.2957
1962.00,0.2954
1961.00,0.2951
1960.00,0.2948
1959.00,0.2946
1958.00,0.2943
1957.00,0.2940
1956.00,0.2938
1955.00,0.2935
1954.00,0.2933
1953.00,0.2930
1952.00,0.2928
1951.00,0.2925
1950.00,0.2923
1949.00,0.2920
1948.00,0.2918
1947.00,0.2916
1946.00,0.2913
1945.00,0.2911
1944.00,0.2909
1943.00,0.2908
1942.00,0.2906
1941.00,0.2903
1940.00,0.2901
1939.00,0.2899
1938.00,0.2897
1937.00,0.2895
1936.00,0.2893
1935.00,0.2891
1934.00,0.2890
1933.00,0.2888
1932.00,0.2886
1931.00,0.2884
1930.00,0.2882
1929.00,0.2880
1928.00,0.2878
1927.00,0.2877
1926.00,0.2875
1925.00,0.2873
1924.00,0.2872
1923.00,0.2870
1922.00,0.2868
1921.00,0.2866
1920.00,0.2865
1919.00,0.2864
1918.00,0.2862
1917.00,0.2860
1916.00,0.2859
1915.00,0.2858
1914.00,0.2857
1913.00,0.2856
1912.00,0.2855
1911.00,0.2854
1910.00,0.2852
1909.00,0.2850
1908.00,0.2848
1907.00,0.2847
1906.00,0.2846
1905.00,0.2844
1904.00,0.2843
1903.00,0.2842
1902.00,0.2841
1901.00,0.2840
1900.00,0.2839
1899.00,0.2837
1898.00,0.2836
1897.00,0.2834
1896.00,0.2833
1895.00,0.2831
1894.00,0.2830
1893.00,0.2829
1892.00,0.2828
1891.00,0.2827
1890.00,0.2825
1889.00,0.2823
1888.00,0.2821
1887.00,0.2821
1886.00,0.2820
1885.00,0.2819
1884.00,0.2818
1883.00,0.2817
1882.00,0.2816
1881.00,0.2815
1880.00,0.2814
1879.00,0.2813
1878.00,0.2812
1877.00,0.2812
1876.00,0.2811
1875.00,0.2811
1874.00,0.2810
1873.00,0.2808
1872.00,0.2808
1871.00,0.2807
1870.00,0.2806
1869.00,0.2804
1868.00,0.2803
1867.00,0.2802
1866.00,0.2802
1865.00,0.2802
1864.00,0.2802
1863.00,0.2802
1862.00,0.2801
1861.00,0.2800
1860.00,0.2799
1859.00,0.2799
1858.00,0.2798
1857.00,0.2797
1856.00,0.2797
1855.00,0.2797
1854.00,0.2797
1853.00,0.2796
1852.00,0.2795
1851.00,0.2795
1850.00,0.2795
1849.00,0.2794
1848.00,0.2794
1847.00,0.2793
1846.00,0.2792
1845.00,0.2791
1844.00,0.2790
1843.00,0.2789
1842.00,0.2789
1841.00,0.2789
1840.00,0.2790
1839.00,0.2790
1838.00,0.2790
1837.00,0.2789
1836.00,0.2789
1835.00,0.2790
1834.00,0.2790
1833.00,0.2789
1832.00,0.2789
1831.00,0.2789
1830.00,0.2787
1829.00,0.2786
1828.00,0.2787
1827.00,0.2787
1826.00,0.2787
1825.00,0.2787
1824.00,0.2788
1823.00,0.2789
1822.00,0.2790
1821.00,0.2790
1820.00,0.2791
1819.00,0.2791
1818.00,0.2791
1817.00,0.2790
1816.00,0.2790
1815.00,0.2790
1814.00,0.2790
1813.00,0.2789
1812.00,0.2789
1811.00,0.2789
1810.00,0.2789
1809.00,0.2788
1808.00,0.2789
1807.00,0.2789
1806.00,0.2789
1805.00,0.2789
1804.00,0.2790
1803.00,0.2791
1802.00,0.2791
1801.00,0.2790
1800.00,0.2790
1799.00,0.2791
1798.00,0.2791
1797.00,0.2792
1796.00,0.2793
1795.00,0.2794
1794.00,0.2794
1793.00,0.2794
1792.00,0.2795
1791.00,0.2796
1790.00,0.2797
1789.00,0.2797
1788.00,0.2798
1787.00,0.2800
1786.00,0.2801
1785.00,0.2801
1784.00,0.2802
1783.00,0.2802
1782.00,0.2803
1781.00,0.2802
1780.00,0.2803
1779.00,0.2804
1778.00,0.2805
1777.00,0.2805
1776.00,0.2806
1775.00,0.2808
1774.00,0.2808
1773.00,0.2808
1772.00,0.2808
1771.00,0.2808
1770.00,0.2808
1769.00,0.2808
1768.00,0.2810
1767.00,0.2811
1766.00,0.2811
1765.00,0.2811
1764.00,0.2811
1763.00,0.2812
1762.00,0.2813
1761.00,0.2812
1760.00,0.2813
1759.00,0.2814
1758.00,0.2815
1757.00,0.2816
1756.00,0.2818
1755.00,0.2820
1754.00,0.2821
1753.00,0.2822
1752.00,0.2824
1751.00,0.2826
1750.00,0.2828
1749.00,0.2829
1748.00,0.2832
1747.00,0.2835
1746.00,0.2838
1745.00,0.2840
1744.00,0.2843
1743.00,0.2846
1742.00,0.2847
1741.00,0.2847
1740.00,0.2850
1739.00,0.2854
1738.00,0.2857
1737.00,0.2858
1736.00,0.2860
1735.00,0.2864
1734.00,0.2868
1733.00,0.2871
1732.00,0.2875
1731.00,0.2879
1730.00,0.2881
1729.00,0.2884
1728.00,0.2888
1727.00,0.2892
1726.00,0.2894
1725.00,0.2897
1724.00,0.2902
1723.00,0.2907
1722.00,0.2911
1721.00,0.2913
1720.00,0.2916
1719.00,0.2921
1718.00,0.2927
1717.00,0.2932
1716.00,0.2939
1715.00,0.2946
1714.00,0.2951
1713.00,0.2955
1712.00,0.2961
1711.00,0.2968
1710.00,0.2974
1709.00,0.2980
1708.00,0.2987
1707.00,0.2995
1706.00,0.3003
1705.00,0.3011
1704.00,0.3020
1703.00,0.3028
1702.00,0.3035
1701.00,0.3045
1700.00,0.3063
1699.00,0.3079
1698.00,0.3085
1697.00,0.3091
1696.00,0.3107
1695.00,0.3127
1694.00,0.3139
1693.00,0.3147
1692.00,0.3156
1691.00,0.3169
1690.00,0.3184
1689.00,0.3200
1688.00,0.3215
1687.00,0.3228
1686.00,0.3239
1685.00,0.3254
1684.00,0.3286
1683.00,0.3316
1682.00,0.3329
1681.00,0.3341
1680.00,0.3358
1679.00,0.3376
1678.00,0.3391
1677.00,0.3404
1676.00,0.3424
1675.00,0.3452
1674.00,0.3475
1673.00,0.3489
1672.00,0.3502
1671.00,0.3520
1670.00,0.3545
1669.00,0.3573
1668.00,0.3599
1667.00,0.3618
1666.00,0.3631
1665.00,0.3643
1664.00,0.3660
1663.00,0.3685
1662.00,0.3711
1661.00,0.3732
1660.00,0.3750
1659.00,0.3767
1658.00,0.3782
1657.00,0.3795
1656.00,0.3809
1655.00,0.3824
1654.00,0.3851
1653.00,0.3897
1652.00,0.3935
1651.00,0.3949
1650.00,0.3955
1649.00,0.3963
1648.00,0.3987
1647.00,0.4042
1646.00,0.4106
1645.00,0.4151
1644.00,0.4189
1643.00,0.4231
1642.00,0.4276
1641.00,0.4321
1640.00,0.4360
1639.00,0.4387
1638.00,0.4395
1637.00,0.4374
1636.00,0.4302
1635.00,0.4206
1634.00,0.4139
1633.00,0.4099
1632.00,0.4070
1631.00,0.4046
1630.00,0.4026
1629.00,0.4011
1628.00,0.4008
1627.00,0.4014
1626.00,0.4024
1625.00,0.4040
1624.00,0.4072
1623.00,0.4124
1622.00,0.4175
1621.00,0.4209
1620.00,0.4234
1619.00,0.4252
1618.00,0.4251
1617.00,0.4206
1616.00,0.4125
1615.00,0.4046
1614.00,0.3977
1613.00,0.3906
1612.00,0.3831
1611.00,0.3752
1610.00,0.3673
1609.00,0.3595
1608.00,0.3525
1607.00,0.3465
1606.00,0.3416
1605.00,0.3372
1604.00,0.3331
1603.00,0.3292
1602.00,0.3256
1601.00,0.3223
1600.00,0.3194
1599.00,0.3168
1598.00,0.3146
1597.00,0.3124
1596.00,0.3102
1595.00,0.3081
1594.00,0.3062
1593.00,0.3046
1592.00,0.3029
1591.00,0.3015
1590.00,0.3001
1589.00,0.2989
1588.00,0.2977
1587.00,0.2966
1586.00,0.2956
1585.00,0.2946
1584.00,0.2937
1583.00,0.2928
1582.00,0.2920
1581.00,0.2913
1580.00,0.2906
1579.00,0.2900
1578.00,0.2895
1577.00,0.2890
1576.00,0.2881
1575.00,0.2873
1574.00,0.2870
1573.00,0.2868
1572.00,0.2865
1571.00,0.2862
1570.00,0.2858
1569.00,0.2855
1568.00,0.2852
1567.00,0.2850
1566.00,0.2848
1565.00,0.2846
1564.00,0.2843
1563.00,0.2841
1562.00,0.2840
1561.00,0.2840
1560.00,0.2840
1559.00,0.2836
1558.00,0.2832
1557.00,0.2833
1556.00,0.2833
1555.00,0.2833
1554.00,0.2833
1553.00,0.2834
1552.00,0.2834
1551.00,0.2834
1550.00,0.2834
1549.00,0.2834
1548.00,0.2833
1547.00,0.2832
1546.00,0.2833
1545.00,0.2834
1544.00,0.2835
1543.00,0.2834
1542.00,0.2835
1541.00,0.2837
1540.00,0.2837
1539.00,0.2836
1538.00,0.2838
1537.00,0.2839
1536.00,0.2839
1535.00,0.2839
1534.00,0.2841
1533.00,0.2845
1532.00,0.2848
1531.00,0.2850
1530.00,0.2851
1529.00,0.2853
1528.00,0.2855
1527.00,0.2856
1526.00,0.2859
1525.00,0.2862
1524.00,0.2864
1523.00,0.2865
1522.00,0.2869
1521.00,0.2878
1520.00,0.2885
1519.00,0.2888
1518.00,0.2892
1517.00,0.2899
1516.00,0.2907
1515.00,0.2912
1514.00,0.2915
1513.00,0.2920
1512.00,0.2925
1511.00,0.2929
1510.00,0.2933
1509.00,0.2937
1508.00,0.2946
1507.00,0.2959
1506.00,0.2970
1505.00,0.2978
1504.00,0.2983
1503.00,0.2988
1502.00,0.2994
1501.00,0.3002
1500.00,0.3011
1499.00,0.3021
1498.00,0.3032
1497.00,0.3047
1496.00,0.3063
1495.00,0.3076
1494.00,0.3087
1493.00,0.3096
1492.00,0.3107
1491.00,0.3122
1490.00,0.3147
1489.00,0.3178
1488.00,0.3206
1487.00,0.3229
1486.00,0.3251
1485.00,0.3272
1484.00,0.3292
1483.00,0.3313
1482.00,0.3338
1481.00,0.3366
1480.00,0.3390
1479.00,0.3407
1478.00,0.3422
1477.00,0.3438
1476.00,0.3453
1475.00,0.3466
1474.00,0.3478
1473.00,0.3492
1472.00,0.3504
1471.00,0.3510
1470.00,0.3514
1469.00,0.3517
1468.00,0.3518
1467.00,0.3519
1466.00,0.3521
1465.00,0.3524
1464.00,0.3527
1463.00,0.3527
1462.00,0.3525
1461.00,0.3523
1460.00,0.3519
1459.00,0.3514
1458.00,0.3509
1457.00,0.3501
1456.00,0.3490
1455.00,0.3480
1454.00,0.3473
1453.00,0.3464
1452.00,0.3452
1451.00,0.3439
1450.00,0.3426
1449.00,0.3410
1448.00,0.3390
1447.00,0.3369
1446.00,0.3351
1445.00,0.3335
1444.00,0.3317
1443.00,0.3300
1442.00,0.3283
1441.00,0.3268
1440.00,0.3255
1439.00,0.3244
1438.00,0.3237
1437.00,0.3232
1436.00,0.3229
1435.00,0.3231
1434.00,0.3234
1433.00,0.3239
1432.00,0.3245
1431.00,0.3253
1430.00,0.3266
1429.00,0.3279
1428.00,0.3290
1427.00,0.3298
1426.00,0.3305
1425.00,0.3313
1424.00,0.3322
1423.00,0.3329
1422.00,0.3334
1421.00,0.3338
1420.00,0.3341
1419.00,0.3344
1418.00,0.3347
1417.00,0.3348
1416.00,0.3347
1415.00,0.3345
1414.00,0.3343
1413.00,0.3341
1412.00,0.3338
1411.00,0.3335
1410.00,0.3332
1409.00,0.3328
1408.00,0.3324
1407.00,0.3320
1406.00,0.3317
1405.00,0.3315
1404.00,0.3312
1403.00,0.3310
1402.00,0.3309
1401.00,0.3310
1400.00,0.3312
1399.00,0.3317
1398.00,0.3324
1397.00,0.3332
1396.00,0.3340
1395.00,0.3355
1394.00,0.3373
1393.00,0.3390
1392.00,0.3407
1391.00,0.3426
1390.00,0.3449
1389.00,0.3484
1388.00,0.3544
1387.00,0.3633
1386.00,0.3722
1385.00,0.3775
1384.00,0.3785
1383.00,0.3757
1382.00,0.3705
1381.00,0.3648
1380.00,0.3602
1379.00,0.3570
1378.00,0.3549
1377.00,0.3532
1376.00,0.3516
1375.00,0.3496
1374.00,0.3472
1373.00,0.3449
1372.00,0.3429
1371.00,0.3410
1370.00,0.3388
1369.00,0.3364
1368.00,0.3338
1367.00,0.3314
1366.00,0.3294
1365.00,0.3277
1364.00,0.3259
1363.00,0.3240
1362.00,0.3223
1361.00,0.3212
1360.00,0.3206
1359.00,0.3201
1358.00,0.3199
1357.00,0.3199
1356.00,0.3202
1355.00,0.3206
1354.00,0.3212
1353.00,0.3219
1352.00,0.3225
1351.00,0.3232
1350.00,0.3239
1349.00,0.3247
1348.00,0.3255
1347.00,0.3262
1346.00,0.3269
1345.00,0.3275
1344.00,0.3281
1343.00,0.3285
1342.00,0.3290
1341.00,0.3294
1340.00,0.3297
1339.00,0.3298
1338.00,0.3298
1337.00,0.3298
1336.00,0.3296
1335.00,0.3294
1334.00,0.3291
1333.00,0.3289
1332.00,0.3287
1331.00,0.3287
1330.00,0.3287
1329.00,0.3289
1328.00,0.3292
1327.00,0.3294
1326.00,0.3299
1325.00,0.3304
1324.00,0.3310
1323.00,0.3314
1322.00,0.3319
1321.00,0.3322
1320.00,0.3325
1319.00,0.3327
1318.00,0.3327
1317.00,0.3325
1316.00,0.3321
1315.00,0.3314
1314.00,0.3306
1313.00,0.3297
1312.00,0.3285
1311.00,0.3272
1310.00,0.3259
1309.00,0.3245
1308.00,0.3231
1307.00,0.3218
1306.00,0.3206
1305.00,0.3195
1304.00,0.3184
1303.00,0.3175
1302.00,0.3168
1301.00,0.3163
1300.00,0.3159
1299.00,0.3157
1298.00,0.3157
1297.00,0.3159
1296.00,0.3162
1295.00,0.3165
1294.00,0.3169
1293.00,0.3172
1292.00,0.3175
1291.00,0.3176
1290.00,0.3177
1289.00,0.3178
1288.00,0.3177
1287.00,0.3174
1286.00,0.3170
1285.00,0.3167
1284.00,0.3165
1283.00,0.3163
1282.00,0.3163
1281.00,0.3163
1280.00,0.3164
1279.00,0.3166
1278.00,0.3171
1277.00,0.3178
1276.00,0.3185
1275.00,0.3193
1274.00,0.3201
1273.00,0.3209
1272.00,0.3218
1271.00,0.3225
1270.00,0.3232
1269.00,0.3236
1268.00,0.3239
1267.00,0.3242
1266.00,0.3243
1265.00,0.3245
1264.00,0.3244
1263.00,0.3244
1262.00,0.3244
1261.00,0.3245
1260.00,0.3248
1259.00,0.3251
1258.00,0.3255
1257.00,0.3259
1256.00,0.3263
1255.00,0.3269
1254.00,0.3275
1253.00,0.3282
1252.00,0.3290
1251.00,0.3298
1250.00,0.3307
1249.00,0.3316
1248.00,0.3325
1247.00,0.3334
1246.00,0.3343
1245.00,0.3352
1244.00,0.3360
1243.00,0.3369
1242.00,0.3378
1241.00,0.3386
1240.00,0.3395
1239.00,0.3404
1238.00,0.3414
1237.00,0.3424
1236.00,0.3433
1235.00,0.3443
1234.00,0.3454
1233.00,0.3466
1232.00,0.3478
1231.00,0.3491
1230.00,0.3504
1229.00,0.3518
1228.00,0.3534
1227.00,0.3550
1226.00,0.3567
1225.00,0.3584
1224.00,0.3601
1223.00,0.3617
1222.00,0.3633
1221.00,0.3649
1220.00,0.3664
1219.00,0.3676
1218.00,0.3686
1217.00,0.3695
1216.00,0.3702
1215.00,0.3708
1214.00,0.3712
1213.00,0.3717
1212.00,0.3722
1211.00,0.3727
1210.00,0.3733
1209.00,0.3739
1208.00,0.3745
1207.00,0.3750
